person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
23.0,113000.0,RENT,8.0,DEBTCONSOLIDATION,D,35000.0,18.25,1.0,0.31,N,4.0,20-25,high,very large
24.0,10800.0,MORTGAGE,8.0,EDUCATION,B,1750.0,10.99,0.0,0.16,N,2.0,20-25,low,small
25.0,162500.0,RENT,2.0,VENTURE,A,35000.0,7.49,1.0,0.22,N,4.0,20-25,high,very large
25.0,137000.0,RENT,9.0,PERSONAL,E,34800.0,16.77,1.0,0.25,Y,2.0,20-25,high,very large
22.0,65000.0,RENT,4.0,EDUCATION,D,34000.0,17.58,1.0,0.52,N,4.0,20-25,middle,very large
24.0,10980.0,OWN,0.0,PERSONAL,A,1500.0,7.29,1.0,0.14,N,3.0,20-25,low,small
22.0,80000.0,RENT,3.0,PERSONAL,D,33950.0,14.54,1.0,0.42,Y,4.0,20-25,high-middle,very large
24.0,67746.0,RENT,8.0,HOMEIMPROVEMENT,C,33000.0,12.68,1.0,0.49,N,3.0,20-25,middle,very large
21.0,11000.0,MORTGAGE,3.0,VENTURE,E,4575.0,17.74,0.0,0.42,Y,3.0,20-25,low,small
23.0,11000.0,OWN,0.0,PERSONAL,A,1400.0,9.32,0.0,0.13,N,3.0,20-25,low,small
24.0,65000.0,RENT,6.0,HOMEIMPROVEMENT,B,32500.0,9.99,1.0,0.5,N,3.0,20-25,middle,very large
21.0,11389.0,OTHER,5.0,EDUCATION,C,4000.0,12.84,0.0,0.35,Y,2.0,20-25,low,small
21.0,11520.0,OWN,5.0,MEDICAL,B,2000.0,11.12,1.0,0.17,N,3.0,20-25,low,small
25.0,120000.0,RENT,2.0,VENTURE,A,32000.0,6.62,0.0,0.27,N,2.0,20-25,high,very large
26.0,95000.0,RENT,7.0,HOMEIMPROVEMENT,C,31050.0,14.17,0.0,0.33,Y,3.0,20-25,high-middle,very large
25.0,306000.0,RENT,2.0,DEBTCONSOLIDATION,C,24250.0,13.85,0.0,0.08,N,3.0,20-25,high,very large
26.0,300000.0,MORTGAGE,10.0,MEDICAL,C,7800.0,13.49,0.0,0.03,N,4.0,20-25,high,medium
21.0,12000.0,OWN,5.0,EDUCATION,A,2500.0,7.51,1.0,0.21,N,4.0,20-25,low,small
22.0,48000.0,RENT,1.0,EDUCATION,E,30000.0,18.39,1.0,0.63,N,2.0,20-25,low-middle,very large
24.0,64000.0,RENT,8.0,DEBTCONSOLIDATION,D,30000.0,14.54,1.0,0.47,Y,3.0,20-25,middle,very large
25.0,75000.0,RENT,4.0,HOMEIMPROVEMENT,D,30000.0,16.89,1.0,0.4,Y,4.0,20-25,middle,very large
26.0,62050.0,RENT,6.0,MEDICAL,E,30000.0,17.99,1.0,0.41,N,2.0,20-25,middle,very large
24.0,12000.0,OWN,4.0,VENTURE,B,2500.0,12.69,1.0,0.21,N,3.0,20-25,low,small
26.0,300000.0,MORTGAGE,10.0,VENTURE,A,20000.0,7.88,0.0,0.07,N,4.0,20-25,high,very large
23.0,300000.0,OWN,1.0,EDUCATION,F,24250.0,19.41,1.0,0.08,Y,2.0,20-25,high,very large
26.0,300000.0,OWN,9.0,HOMEIMPROVEMENT,B,10000.0,10.38,0.0,0.03,N,4.0,20-25,high,medium
26.0,300000.0,MORTGAGE,0.0,EDUCATION,D,25000.0,15.33,1.0,0.08,N,3.0,20-25,high,very large
25.0,300000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,E,18000.0,16.45,0.0,0.06,N,3.0,20-25,high,very large
26.0,80690.0,RENT,8.0,PERSONAL,A,30000.0,7.49,0.0,0.37,N,3.0,20-25,high-middle,very large
22.0,66300.0,RENT,4.0,MEDICAL,B,30000.0,12.69,1.0,0.38,N,3.0,20-25,middle,very large
26.0,89028.0,RENT,0.0,DEBTCONSOLIDATION,A,30000.0,6.62,0.0,0.34,N,3.0,20-25,high-middle,very large
23.0,78000.0,RENT,7.0,DEBTCONSOLIDATION,F,30000.0,18.62,0.0,0.38,Y,3.0,20-25,high-middle,very large
23.0,92004.0,RENT,6.0,PERSONAL,C,30000.0,15.23,0.0,0.33,Y,3.0,20-25,high-middle,very large
23.0,97000.0,RENT,7.0,VENTURE,B,30000.0,10.65,0.0,0.31,N,2.0,20-25,high-middle,very large
25.0,120000.0,RENT,9.0,EDUCATION,A,30000.0,7.9,1.0,0.25,N,4.0,20-25,high,very large
26.0,280000.0,RENT,4.0,PERSONAL,C,10000.0,15.96,1.0,0.04,Y,3.0,20-25,high,medium
26.0,277104.0,RENT,0.0,VENTURE,B,20000.0,11.48,1.0,0.07,N,3.0,20-25,high,very large
25.0,128000.0,RENT,9.0,PERSONAL,A,30000.0,7.29,1.0,0.23,N,4.0,20-25,high,very large
21.0,131000.0,RENT,0.0,VENTURE,A,30000.0,5.99,0.0,0.23,N,4.0,20-25,high,very large
22.0,275000.0,OWN,6.0,VENTURE,B,12000.0,11.58,0.0,0.04,N,2.0,20-25,high,large
25.0,221850.0,MORTGAGE,9.0,MEDICAL,D,25000.0,15.7,1.0,0.1,N,2.0,20-25,high,very large
22.0,70000.0,RENT,6.0,EDUCATION,D,29100.0,15.99,0.0,0.42,N,3.0,20-25,middle,very large
22.0,12000.0,MORTGAGE,7.0,EDUCATION,D,1500.0,14.84,1.0,0.13,Y,3.0,20-25,low,small
26.0,260000.0,OWN,10.0,HOMEIMPROVEMENT,B,28000.0,10.99,0.0,0.11,N,3.0,20-25,high,very large
25.0,259000.0,MORTGAGE,9.0,HOMEIMPROVEMENT,D,20000.0,14.42,0.0,0.08,Y,2.0,20-25,high,very large
24.0,255000.0,MORTGAGE,9.0,EDUCATION,A,9600.0,6.99,0.0,0.04,N,2.0,20-25,high,medium
25.0,250000.0,RENT,2.0,MEDICAL,C,25000.0,13.49,1.0,0.1,N,4.0,20-25,high,very large
21.0,12000.0,OWN,6.0,EDUCATION,C,3000.0,13.61,0.0,0.25,Y,3.0,20-25,low,small
23.0,65000.0,RENT,2.0,EDUCATION,A,28000.0,7.9,1.0,0.43,N,2.0,20-25,middle,very large
26.0,85000.0,RENT,2.0,VENTURE,A,28000.0,7.49,0.0,0.33,N,3.0,20-25,high-middle,very large
26.0,12000.0,OWN,2.0,EDUCATION,A,6100.0,7.51,0.0,0.51,N,3.0,20-25,low,medium
22.0,88000.0,RENT,6.0,VENTURE,B,28000.0,9.91,0.0,0.32,N,3.0,20-25,high-middle,very large
21.0,12000.0,OWN,0.0,PERSONAL,C,4200.0,13.48,0.0,0.35,Y,4.0,20-25,low,small
22.0,12000.0,OWN,6.0,DEBTCONSOLIDATION,A,4750.0,7.14,1.0,0.4,N,2.0,20-25,low,small
24.0,83004.0,RENT,0.0,VENTURE,D,28000.0,15.99,0.0,0.34,Y,4.0,20-25,high-middle,very large
24.0,250000.0,RENT,2.0,EDUCATION,C,18000.0,12.98,1.0,0.07,Y,3.0,20-25,high,very large
144.0,250000.0,RENT,4.0,VENTURE,C,4800.0,13.57,0.0,0.02,N,3.0,,high,small
25.0,100000.0,RENT,5.0,DEBTCONSOLIDATION,B,28000.0,12.69,0.0,0.28,N,3.0,20-25,high-middle,very large
26.0,110000.0,RENT,10.0,EDUCATION,A,28000.0,8.9,0.0,0.25,N,2.0,20-25,high,very large
23.0,151200.0,RENT,7.0,DEBTCONSOLIDATION,B,28000.0,11.11,1.0,0.19,N,2.0,20-25,high,very large
21.0,12000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,E,3250.0,15.68,1.0,0.27,Y,3.0,20-25,low,small
22.0,70000.0,RENT,4.0,EDUCATION,C,27500.0,13.06,1.0,0.39,Y,3.0,20-25,middle,very large
26.0,73200.0,RENT,5.0,VENTURE,D,27050.0,15.62,0.0,0.37,Y,2.0,20-25,middle,very large
24.0,83000.0,RENT,5.0,PERSONAL,C,27000.0,13.49,1.0,0.33,Y,2.0,20-25,high-middle,very large
23.0,62500.0,RENT,7.0,MEDICAL,B,26000.0,11.71,0.0,0.42,N,2.0,20-25,middle,very large
23.0,120000.0,RENT,1.0,EDUCATION,B,25600.0,12.69,1.0,0.21,N,3.0,20-25,high,very large
24.0,12360.0,OWN,2.0,MEDICAL,C,1600.0,13.57,1.0,0.13,N,3.0,20-25,low,small
22.0,60000.0,RENT,0.0,VENTURE,B,25475.0,10.99,1.0,0.42,N,3.0,20-25,middle,very large
25.0,234000.0,MORTGAGE,3.0,MEDICAL,C,20000.0,14.27,0.0,0.09,Y,4.0,20-25,high,very large
24.0,234000.0,OWN,8.0,HOMEIMPROVEMENT,B,20000.0,8.88,0.0,0.09,N,4.0,20-25,high,very large
26.0,234000.0,MORTGAGE,10.0,HOMEIMPROVEMENT,B,21600.0,12.18,0.0,0.09,N,3.0,20-25,high,very large
25.0,221004.0,MORTGAGE,6.0,DEBTCONSOLIDATION,D,11900.0,14.42,0.0,0.05,Y,3.0,20-25,high,large
26.0,232500.0,MORTGAGE,0.0,MEDICAL,C,25000.0,14.17,0.0,0.11,Y,2.0,20-25,high,very large
25.0,230000.0,MORTGAGE,5.0,MEDICAL,C,35000.0,13.99,0.0,0.15,N,4.0,20-25,high,very large
23.0,83000.0,RENT,7.0,EDUCATION,B,25300.0,10.99,1.0,0.3,N,3.0,20-25,high-middle,very large
25.0,12600.0,OWN,3.0,PERSONAL,C,1750.0,13.61,0.0,0.14,N,3.0,20-25,low,small
21.0,42500.0,RENT,3.0,EDUCATION,C,25000.0,12.73,1.0,0.59,Y,3.0,20-25,low-middle,very large
25.0,12816.0,OWN,0.0,DEBTCONSOLIDATION,C,3000.0,12.87,0.0,0.23,Y,4.0,20-25,low,small
24.0,12960.0,MORTGAGE,1.0,HOMEIMPROVEMENT,B,3650.0,9.91,0.0,0.28,N,3.0,20-25,low,small
26.0,226000.0,MORTGAGE,4.0,HOMEIMPROVEMENT,B,20000.0,11.49,0.0,0.09,N,4.0,20-25,high,very large
25.0,225000.0,MORTGAGE,0.0,HOMEIMPROVEMENT,E,30000.0,19.91,0.0,0.13,Y,2.0,20-25,high,very large
26.0,213000.0,MORTGAGE,6.0,EDUCATION,B,35000.0,10.65,1.0,0.16,N,2.0,20-25,high,very large
24.0,12960.0,MORTGAGE,0.0,DEBTCONSOLIDATION,B,4500.0,11.83,0.0,0.35,N,4.0,20-25,low,small
23.0,12996.0,OWN,0.0,DEBTCONSOLIDATION,C,2400.0,13.49,1.0,0.18,Y,2.0,20-25,low,small
22.0,42000.0,RENT,6.0,MEDICAL,D,25000.0,14.59,0.0,0.6,Y,2.0,20-25,low-middle,very large
26.0,48000.0,RENT,2.0,EDUCATION,B,25000.0,9.64,1.0,0.52,N,4.0,20-25,low-middle,very large
25.0,12996.0,OWN,1.0,MEDICAL,D,3600.0,14.59,0.0,0.28,N,3.0,20-25,low,small
25.0,42360.0,RENT,1.0,EDUCATION,E,25000.0,16.35,1.0,0.59,Y,3.0,20-25,low-middle,very large
21.0,49000.0,RENT,4.0,EDUCATION,B,25000.0,10.99,1.0,0.51,N,2.0,20-25,low-middle,very large
25.0,225000.0,MORTGAGE,0.0,VENTURE,F,25000.0,18.67,0.0,0.11,N,2.0,20-25,high,very large
26.0,225000.0,RENT,1.0,EDUCATION,A,3000.0,9.32,0.0,0.01,N,4.0,20-25,high,small
23.0,225000.0,RENT,8.0,DEBTCONSOLIDATION,A,7500.0,8.63,1.0,0.03,N,2.0,20-25,high,medium
26.0,225000.0,MORTGAGE,2.0,VENTURE,B,25000.0,10.08,1.0,0.11,N,2.0,20-25,high,very large
22.0,49464.0,RENT,5.0,PERSONAL,B,25000.0,11.83,1.0,0.51,N,3.0,20-25,low-middle,very large
23.0,50000.0,RENT,1.0,DEBTCONSOLIDATION,A,25000.0,7.9,1.0,0.5,N,3.0,20-25,low-middle,very large
25.0,50000.0,RENT,4.0,HOMEIMPROVEMENT,A,25000.0,5.99,1.0,0.5,N,2.0,20-25,low-middle,very large
24.0,44000.0,RENT,2.0,DEBTCONSOLIDATION,D,25000.0,15.33,0.0,0.57,N,2.0,20-25,low-middle,very large
23.0,50000.0,RENT,1.0,VENTURE,B,25000.0,11.83,0.0,0.5,N,4.0,20-25,low-middle,very large
22.0,50004.0,RENT,0.0,VENTURE,B,25000.0,10.36,1.0,0.5,N,2.0,20-25,middle,very large
22.0,50004.0,RENT,3.0,VENTURE,C,25000.0,12.23,0.0,0.5,N,3.0,20-25,middle,very large
22.0,52000.0,RENT,2.0,EDUCATION,B,25000.0,11.11,1.0,0.48,N,4.0,20-25,middle,very large
23.0,13200.0,OWN,3.0,DEBTCONSOLIDATION,A,4950.0,7.9,1.0,0.38,N,4.0,20-25,low,small
24.0,220000.0,MORTGAGE,1.0,EDUCATION,B,25000.0,11.58,0.0,0.11,N,2.0,20-25,high,very large
23.0,216000.0,MORTGAGE,5.0,DEBTCONSOLIDATION,A,21000.0,8.9,0.0,0.1,N,3.0,20-25,high,very large
25.0,216000.0,MORTGAGE,2.0,EDUCATION,D,25000.0,16.07,1.0,0.12,N,3.0,20-25,high,very large
26.0,216000.0,MORTGAGE,10.0,EDUCATION,C,20000.0,14.22,0.0,0.09,Y,2.0,20-25,high,very large
23.0,215000.0,MORTGAGE,7.0,MEDICAL,C,35000.0,14.79,1.0,0.16,Y,3.0,20-25,high,very large
26.0,215000.0,MORTGAGE,11.0,EDUCATION,A,12000.0,7.88,0.0,0.06,N,2.0,20-25,high,large
23.0,52000.0,RENT,1.0,PERSONAL,C,25000.0,13.22,0.0,0.48,N,2.0,20-25,middle,very large
26.0,46000.0,RENT,2.0,DEBTCONSOLIDATION,D,25000.0,11.86,1.0,0.54,N,4.0,20-25,low-middle,very large
22.0,53000.0,RENT,5.0,EDUCATION,C,25000.0,13.43,0.0,0.47,Y,4.0,20-25,middle,very large
26.0,47000.0,RENT,0.0,HOMEIMPROVEMENT,D,25000.0,15.28,1.0,0.53,Y,2.0,20-25,low-middle,very large
23.0,47000.0,RENT,1.0,VENTURE,E,25000.0,17.93,0.0,0.53,N,2.0,20-25,low-middle,very large
23.0,13200.0,MORTGAGE,2.0,EDUCATION,B,1400.0,9.25,0.0,0.11,N,4.0,20-25,low,small
21.0,13200.0,OWN,0.0,VENTURE,C,4500.0,12.98,0.0,0.34,N,4.0,20-25,low,small
22.0,210000.0,MORTGAGE,6.0,VENTURE,B,16000.0,10.62,1.0,0.08,N,4.0,20-25,high,very large
26.0,210000.0,OWN,10.0,PERSONAL,B,22000.0,11.83,1.0,0.1,N,4.0,20-25,high,very large
26.0,48000.0,RENT,5.0,VENTURE,F,25000.0,18.43,0.0,0.52,N,2.0,20-25,low-middle,very large
23.0,55000.0,RENT,4.0,EDUCATION,B,25000.0,11.36,1.0,0.45,N,3.0,20-25,middle,very large
23.0,55000.0,RENT,4.0,EDUCATION,D,25000.0,15.65,1.0,0.45,Y,3.0,20-25,middle,very large
24.0,55164.0,RENT,8.0,PERSONAL,C,25000.0,13.22,0.0,0.45,Y,4.0,20-25,middle,very large
26.0,56000.0,RENT,4.0,DEBTCONSOLIDATION,C,25000.0,12.87,1.0,0.45,N,2.0,20-25,middle,very large
24.0,203500.0,OWN,8.0,MEDICAL,C,20000.0,13.04,1.0,0.1,N,3.0,20-25,high,very large
23.0,190000.0,MORTGAGE,5.0,EDUCATION,F,22000.0,17.58,1.0,0.12,Y,3.0,20-25,high,very large
23.0,13920.0,OWN,2.0,PERSONAL,E,7750.0,17.04,1.0,0.56,N,4.0,20-25,low,medium
24.0,60000.0,RENT,0.0,PERSONAL,B,25000.0,10.99,0.0,0.42,N,3.0,20-25,middle,very large
24.0,60000.0,RENT,2.0,PERSONAL,B,25000.0,11.11,1.0,0.42,N,3.0,20-25,middle,very large
26.0,54000.0,RENT,7.0,DEBTCONSOLIDATION,D,25000.0,14.83,1.0,0.46,Y,2.0,20-25,middle,very large
24.0,200000.0,RENT,8.0,MEDICAL,B,12000.0,12.69,1.0,0.06,N,2.0,20-25,high,large
24.0,200000.0,MORTGAGE,8.0,HOMEIMPROVEMENT,C,12000.0,13.49,1.0,0.06,N,2.0,20-25,high,large
21.0,200000.0,MORTGAGE,5.0,EDUCATION,C,16000.0,14.65,1.0,0.08,N,4.0,20-25,high,very large
25.0,54000.0,RENT,3.0,HOMEIMPROVEMENT,E,25000.0,16.82,0.0,0.46,N,4.0,20-25,middle,very large
23.0,60000.0,RENT,3.0,PERSONAL,C,25000.0,12.73,1.0,0.42,N,3.0,20-25,middle,very large
23.0,60000.0,RENT,7.0,PERSONAL,B,25000.0,10.25,1.0,0.42,N,4.0,20-25,middle,very large
21.0,60000.0,RENT,6.0,EDUCATION,B,25000.0,10.99,1.0,0.42,N,4.0,20-25,middle,very large
25.0,61959.0,RENT,9.0,MEDICAL,C,25000.0,12.73,0.0,0.4,N,2.0,20-25,middle,very large
22.0,56400.0,RENT,2.0,HOMEIMPROVEMENT,D,25000.0,14.96,0.0,0.44,Y,3.0,20-25,middle,very large
21.0,200000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,C,25000.0,13.99,1.0,0.13,N,2.0,20-25,high,very large
24.0,200000.0,MORTGAGE,3.0,VENTURE,A,24000.0,7.49,0.0,0.12,N,4.0,20-25,high,very large
26.0,200000.0,MORTGAGE,4.0,EDUCATION,C,15000.0,14.79,1.0,0.07,N,3.0,20-25,high,large
25.0,200000.0,MORTGAGE,2.0,DEBTCONSOLIDATION,B,15500.0,11.99,0.0,0.08,N,2.0,20-25,high,very large
24.0,200000.0,RENT,8.0,EDUCATION,A,10000.0,8.49,1.0,0.05,N,4.0,20-25,high,medium
24.0,66000.0,RENT,3.0,EDUCATION,B,25000.0,9.91,0.0,0.38,N,2.0,20-25,middle,very large
22.0,66000.0,RENT,6.0,EDUCATION,C,25000.0,13.06,0.0,0.38,Y,3.0,20-25,middle,very large
22.0,200000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,A,9000.0,6.17,1.0,0.04,N,4.0,20-25,high,medium
144.0,200000.0,MORTGAGE,4.0,EDUCATION,B,6000.0,11.86,0.0,0.03,N,2.0,,high,medium
25.0,200000.0,RENT,5.0,EDUCATION,D,18000.0,16.32,1.0,0.09,N,3.0,20-25,high,very large
25.0,200000.0,MORTGAGE,2.0,VENTURE,B,12000.0,10.38,1.0,0.06,N,2.0,20-25,high,large
25.0,200000.0,MORTGAGE,9.0,PERSONAL,C,23050.0,14.35,1.0,0.12,N,3.0,20-25,high,very large
26.0,66996.0,RENT,10.0,PERSONAL,D,25000.0,15.21,1.0,0.37,Y,2.0,20-25,middle,very large
23.0,67000.0,RENT,3.0,EDUCATION,A,25000.0,7.9,0.0,0.37,N,4.0,20-25,middle,very large
24.0,67000.0,RENT,2.0,VENTURE,B,25000.0,10.99,1.0,0.37,N,3.0,20-25,middle,very large
24.0,68000.0,RENT,5.0,PERSONAL,D,25000.0,14.09,1.0,0.37,Y,3.0,20-25,middle,very large
25.0,69000.0,RENT,9.0,PERSONAL,D,25000.0,17.49,1.0,0.36,N,2.0,20-25,middle,very large
25.0,200000.0,MORTGAGE,0.0,EDUCATION,B,12000.0,11.48,1.0,0.06,N,3.0,20-25,high,large
26.0,188000.0,MORTGAGE,10.0,VENTURE,E,20000.0,17.74,0.0,0.11,N,2.0,20-25,high,very large
26.0,200000.0,MORTGAGE,4.0,PERSONAL,C,3000.0,13.92,0.0,0.01,N,3.0,20-25,high,small
25.0,69996.0,RENT,9.0,EDUCATION,D,25000.0,15.21,0.0,0.36,N,3.0,20-25,middle,very large
22.0,14400.0,OWN,2.0,MEDICAL,B,4000.0,10.99,0.0,0.28,N,3.0,20-25,low,small
24.0,70000.0,RENT,3.0,EDUCATION,B,25000.0,11.86,1.0,0.36,N,4.0,20-25,middle,very large
24.0,14400.0,OWN,5.0,PERSONAL,A,6000.0,7.49,1.0,0.42,N,3.0,20-25,low,medium
24.0,56100.0,RENT,7.0,MEDICAL,D,25000.0,16.49,1.0,0.38,N,4.0,20-25,middle,very large
25.0,66000.0,RENT,9.0,VENTURE,D,25000.0,15.33,0.0,0.38,Y,2.0,20-25,middle,very large
26.0,66000.0,RENT,3.0,HOMEIMPROVEMENT,B,25000.0,11.58,0.0,0.38,N,4.0,20-25,middle,very large
25.0,14400.0,OWN,7.0,EDUCATION,A,5375.0,5.79,0.0,0.37,N,2.0,20-25,low,medium
25.0,72612.0,RENT,9.0,MEDICAL,C,25000.0,13.11,1.0,0.34,N,2.0,20-25,middle,very large
23.0,74000.0,RENT,3.0,MEDICAL,B,25000.0,10.36,0.0,0.34,N,3.0,20-25,middle,very large
25.0,75000.0,RENT,9.0,DEBTCONSOLIDATION,B,25000.0,10.36,1.0,0.33,N,2.0,20-25,middle,very large
25.0,191000.0,MORTGAGE,1.0,MEDICAL,B,10000.0,12.53,0.0,0.05,N,4.0,20-25,high,medium
24.0,75000.0,RENT,4.0,EDUCATION,B,25000.0,10.25,1.0,0.33,N,4.0,20-25,middle,very large
22.0,71000.0,RENT,1.0,EDUCATION,D,25000.0,15.95,1.0,0.35,Y,4.0,20-25,middle,very large
26.0,190000.0,MORTGAGE,3.0,VENTURE,B,20000.0,12.18,0.0,0.11,N,4.0,20-25,high,very large
23.0,189996.0,OWN,0.0,PERSONAL,B,24000.0,11.83,1.0,0.13,N,3.0,20-25,high,very large
23.0,78000.0,RENT,1.0,VENTURE,B,25000.0,10.62,1.0,0.32,N,3.0,20-25,high-middle,very large
23.0,78504.0,RENT,7.0,VENTURE,B,25000.0,10.74,1.0,0.32,N,3.0,20-25,high-middle,very large
25.0,186000.0,OWN,9.0,VENTURE,B,10000.0,10.25,1.0,0.05,N,4.0,20-25,high,medium
25.0,185000.0,RENT,6.0,VENTURE,C,15000.0,15.27,0.0,0.08,N,2.0,20-25,high,large
24.0,62050.0,RENT,8.0,MEDICAL,D,25000.0,15.33,1.0,0.34,Y,2.0,20-25,middle,very large
23.0,79416.0,RENT,7.0,VENTURE,D,25000.0,15.21,1.0,0.31,Y,2.0,20-25,high-middle,very large
21.0,14400.0,OWN,4.0,VENTURE,C,6250.0,14.72,1.0,0.43,N,2.0,20-25,low,medium
24.0,79631.0,RENT,8.0,PERSONAL,D,25000.0,15.7,0.0,0.31,Y,2.0,20-25,high-middle,very large
24.0,79632.0,RENT,0.0,EDUCATION,C,25000.0,13.35,1.0,0.31,N,4.0,20-25,high-middle,very large
24.0,80000.0,RENT,6.0,EDUCATION,A,25000.0,6.62,1.0,0.31,N,2.0,20-25,high-middle,very large
26.0,80000.0,RENT,5.0,DEBTCONSOLIDATION,C,25000.0,13.61,1.0,0.31,N,4.0,20-25,high-middle,very large
22.0,185000.0,RENT,4.0,MEDICAL,B,25000.0,11.36,1.0,0.14,N,2.0,20-25,high,very large
26.0,185000.0,OWN,10.0,PERSONAL,A,5000.0,7.68,1.0,0.03,N,2.0,20-25,high,small
24.0,184992.0,RENT,7.0,HOMEIMPROVEMENT,D,22000.0,14.46,1.0,0.12,Y,4.0,20-25,high,very large
23.0,184000.0,OWN,5.0,EDUCATION,B,2500.0,11.83,1.0,0.01,N,2.0,20-25,high,small
24.0,172000.0,MORTGAGE,6.0,DEBTCONSOLIDATION,C,20000.0,13.47,1.0,0.12,Y,4.0,20-25,high,very large
24.0,183000.0,MORTGAGE,2.0,MEDICAL,B,20000.0,11.49,0.0,0.11,N,3.0,20-25,high,very large
25.0,182952.0,MORTGAGE,9.0,PERSONAL,A,15000.0,6.03,1.0,0.08,N,3.0,20-25,high,large
23.0,74004.0,RENT,7.0,DEBTCONSOLIDATION,E,25000.0,16.35,1.0,0.34,N,4.0,20-25,middle,very large
25.0,81000.0,RENT,5.0,DEBTCONSOLIDATION,A,25000.0,7.29,1.0,0.31,N,3.0,20-25,high-middle,very large
23.0,81600.0,RENT,1.0,MEDICAL,B,25000.0,11.36,0.0,0.31,N,3.0,20-25,high-middle,very large
24.0,82000.0,RENT,8.0,VENTURE,B,25000.0,10.25,1.0,0.3,N,2.0,20-25,high-middle,very large
24.0,83000.0,RENT,5.0,EDUCATION,B,25000.0,11.12,1.0,0.3,N,3.0,20-25,high-middle,very large
24.0,83000.0,RENT,5.0,PERSONAL,D,25000.0,12.92,0.0,0.3,Y,3.0,20-25,high-middle,very large
24.0,180000.0,RENT,8.0,EDUCATION,E,18000.0,18.64,1.0,0.1,Y,4.0,20-25,high,very large
23.0,180000.0,MORTGAGE,8.0,PERSONAL,A,28000.0,7.51,0.0,0.16,N,3.0,20-25,high,very large
23.0,14400.0,OWN,2.0,HOMEIMPROVEMENT,E,4000.0,16.7,0.0,0.28,N,2.0,20-25,low,small
22.0,14400.0,OWN,0.0,PERSONAL,B,2100.0,11.14,1.0,0.15,N,4.0,20-25,low,small
22.0,84500.0,RENT,6.0,PERSONAL,F,25000.0,18.3,0.0,0.3,N,4.0,20-25,high-middle,very large
24.0,85000.0,RENT,5.0,MEDICAL,B,25000.0,10.62,0.0,0.29,N,4.0,20-25,high-middle,very large
24.0,180000.0,MORTGAGE,7.0,VENTURE,B,14000.0,11.99,1.0,0.08,N,2.0,20-25,high,large
26.0,180000.0,MORTGAGE,2.0,VENTURE,B,12000.0,9.63,1.0,0.07,N,4.0,20-25,high,large
25.0,142800.0,MORTGAGE,9.0,MEDICAL,F,10000.0,18.25,1.0,0.06,N,4.0,20-25,high,medium
24.0,87000.0,RENT,8.0,HOMEIMPROVEMENT,D,25000.0,14.84,0.0,0.29,N,3.0,20-25,high-middle,very large
