person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,age_group,income_group,loan_amount_group
21,12000,OWN,6,EDUCATION,C,3000,19.56649772022683,1,0.25,Y,3,SMALLYOUNG,low,small
23,65000,RENT,2,EDUCATION,A,28000,7.9,1,0.43,N,2,SMALLYOUNG,middle,very large
26,85000,RENT,2,VENTURE,A,28000,7.49,1,0.33,N,3,SMALLYOUNG,highmiddle,very large
26,12000,OWN,2,EDUCATION,A,6100,7.51,1,0.51,N,3,SMALLYOUNG,low,medium
22,88000,RENT,6,VENTURE,B,28000,11.752305466689435,1,0.32,N,3,SMALLYOUNG,highmiddle,very large
21,12000,OWN,0,PERSONAL,C,4200,8.472525671971326,1,0.35,Y,4,SMALLYOUNG,low,small
22,12000,OWN,6,DEBTCONSOLIDATION,A,4750,12.470934433034229,1,0.4,N,2,SMALLYOUNG,low,small
24,83004,RENT,0,VENTURE,D,28000,15.99,1,0.34,Y,4,SMALLYOUNG,highmiddle,very large
24,250000,RENT,2,EDUCATION,C,18000,12.98,0,0.07,Y,3,SMALLYOUNG,high,very large
144,250000,RENT,4,VENTURE,C,4800,13.57,0,0.02,N,3,,high,small
25,100000,RENT,5,DEBTCONSOLIDATION,B,28000,7.604553938607632,0,0.28,N,3,SMALLYOUNG,highmiddle,very large
26,110000,RENT,10,EDUCATION,A,28000,10.62749293047211,0,0.25,N,2,SMALLYOUNG,high,very large
23,151200,RENT,7,DEBTCONSOLIDATION,B,28000,22.65322894303993,0,0.19,N,2,SMALLYOUNG,high,very large
21,12000,MORTGAGE,5,DEBTCONSOLIDATION,E,3250,15.68,1,0.27,Y,3,SMALLYOUNG,low,small
22,70000,RENT,4,EDUCATION,C,27500,14.41631605177549,1,0.39,Y,3,SMALLYOUNG,middle,very large
26,73200,RENT,5,VENTURE,D,27050,15.62,1,0.37,Y,2,SMALLYOUNG,middle,very large
24,83000,RENT,5,PERSONAL,C,27000,22.346188466096716,1,0.33,Y,2,SMALLYOUNG,highmiddle,very large
23,62500,RENT,7,MEDICAL,B,26000,11.71,1,0.42,N,2,SMALLYOUNG,middle,very large
23,120000,RENT,1,EDUCATION,B,25600,8.981011032848869,0,0.21,N,3,SMALLYOUNG,high,very large
24,12360,OWN,2,MEDICAL,C,1600,13.57,0,0.13,N,3,SMALLYOUNG,low,small
22,60000,RENT,0,VENTURE,B,25475,10.99,1,0.42,N,3,SMALLYOUNG,middle,very large
25,234000,MORTGAGE,3,MEDICAL,C,20000,14.27,0,0.09,Y,4,SMALLYOUNG,high,very large
24,234000,OWN,8,HOMEIMPROVEMENT,B,20000,20.415232146338138,0,0.09,N,4,SMALLYOUNG,high,very large
26,234000,MORTGAGE,10,HOMEIMPROVEMENT,B,21600,20.995199116863617,0,0.09,N,3,SMALLYOUNG,high,very large
25,221004,MORTGAGE,6,DEBTCONSOLIDATION,D,11900,14.42,1,0.05,Y,3,SMALLYOUNG,high,large
26,232500,MORTGAGE,0,MEDICAL,C,25000,14.17,0,0.11,Y,2,SMALLYOUNG,high,very large
25,230000,MORTGAGE,5,MEDICAL,C,35000,13.99,0,0.15,N,4,SMALLYOUNG,high,very large
23,83000,RENT,7,EDUCATION,B,25300,22.460008476364777,1,0.3,N,3,SMALLYOUNG,highmiddle,very large
25,12600,OWN,3,PERSONAL,C,1750,13.61,0,0.14,N,3,SMALLYOUNG,low,small
21,42500,RENT,3,EDUCATION,C,25000,6.220341986944768,1,0.59,Y,3,SMALLYOUNG,lowmiddle,very large
25,12816,OWN,0,DEBTCONSOLIDATION,C,3000,19.189069945064183,1,0.23,Y,4,SMALLYOUNG,low,small
24,12960,MORTGAGE,1,HOMEIMPROVEMENT,B,3650,9.91,1,0.28,N,3,SMALLYOUNG,low,small
26,226000,MORTGAGE,4,HOMEIMPROVEMENT,B,20000,11.49,0,0.09,N,4,SMALLYOUNG,high,very large
25,225000,MORTGAGE,0,HOMEIMPROVEMENT,E,30000,19.91,0,0.13,Y,2,SMALLYOUNG,high,very large
26,213000,MORTGAGE,6,EDUCATION,B,35000,10.65,1,0.16,N,2,SMALLYOUNG,high,very large
24,12960,MORTGAGE,0,DEBTCONSOLIDATION,B,4500,11.83,1,0.35,N,4,SMALLYOUNG,low,small
23,12996,OWN,0,DEBTCONSOLIDATION,C,2400,13.49,1,0.18,Y,2,SMALLYOUNG,low,small
22,42000,RENT,6,MEDICAL,D,25000,8.381421243494593,1,0.6,Y,2,SMALLYOUNG,lowmiddle,very large
26,48000,RENT,2,EDUCATION,B,25000,5.756679207157033,1,0.52,N,4,SMALLYOUNG,lowmiddle,very large
25,12996,OWN,1,MEDICAL,D,3600,14.59,1,0.28,N,3,SMALLYOUNG,low,small
25,42360,RENT,1,EDUCATION,E,25000,16.35,1,0.59,Y,3,SMALLYOUNG,lowmiddle,very large
21,49000,RENT,4,EDUCATION,B,25000,10.99,1,0.51,N,2,SMALLYOUNG,lowmiddle,very large
25,225000,MORTGAGE,0,VENTURE,F,25000,6.54913987644242,0,0.11,N,2,SMALLYOUNG,high,very large
26,225000,RENT,1,EDUCATION,A,3000,13.849160052417618,0,0.01,N,4,SMALLYOUNG,high,small
23,225000,RENT,8,DEBTCONSOLIDATION,A,7500,10.18633090995091,0,0.03,N,2,SMALLYOUNG,high,medium
26,225000,MORTGAGE,2,VENTURE,B,25000,7.828155337609007,0,0.11,N,2,SMALLYOUNG,high,very large
22,49464,RENT,5,PERSONAL,B,25000,6.194265062266772,1,0.51,N,3,SMALLYOUNG,lowmiddle,very large
23,50000,RENT,1,DEBTCONSOLIDATION,A,25000,7.9,1,0.5,N,3,SMALLYOUNG,lowmiddle,very large
25,50000,RENT,4,HOMEIMPROVEMENT,A,25000,9.69391029786033,1,0.5,N,2,SMALLYOUNG,lowmiddle,very large
24,44000,RENT,2,DEBTCONSOLIDATION,D,25000,15.33,1,0.57,N,2,SMALLYOUNG,lowmiddle,very large
23,50000,RENT,1,VENTURE,B,25000,11.83,1,0.5,N,4,SMALLYOUNG,lowmiddle,very large
22,50004,RENT,0,VENTURE,B,25000,10.36,1,0.5,N,2,SMALLYOUNG,middle,very large
22,50004,RENT,3,VENTURE,C,25000,12.23,1,0.5,N,3,SMALLYOUNG,middle,very large
22,52000,RENT,2,EDUCATION,B,25000,19.758974209584167,1,0.48,N,4,SMALLYOUNG,middle,very large
23,13200,OWN,3,DEBTCONSOLIDATION,A,4950,17.35641679376974,1,0.38,N,4,SMALLYOUNG,low,small
24,220000,MORTGAGE,1,EDUCATION,B,25000,11.58,0,0.11,N,2,SMALLYOUNG,high,very large
23,216000,MORTGAGE,5,DEBTCONSOLIDATION,A,21000,8.9,0,0.1,N,3,SMALLYOUNG,high,very large
25,216000,MORTGAGE,2,EDUCATION,D,25000,19.697608740178165,0,0.12,N,3,SMALLYOUNG,high,very large
26,216000,MORTGAGE,10,EDUCATION,C,20000,14.22,0,0.09,Y,2,SMALLYOUNG,high,very large
23,215000,MORTGAGE,7,MEDICAL,C,35000,23.082567642821807,0,0.16,Y,3,SMALLYOUNG,high,very large
26,215000,MORTGAGE,11,EDUCATION,A,12000,7.88,0,0.06,N,2,SMALLYOUNG,high,large
23,52000,RENT,1,PERSONAL,C,25000,13.22,1,0.48,N,2,SMALLYOUNG,middle,very large
26,46000,RENT,2,DEBTCONSOLIDATION,D,25000,21.241910865788707,1,0.54,N,4,SMALLYOUNG,lowmiddle,very large
22,53000,RENT,5,EDUCATION,C,25000,9.39785806611889,1,0.47,Y,4,SMALLYOUNG,middle,very large
26,47000,RENT,0,HOMEIMPROVEMENT,D,25000,18.74331063228567,1,0.53,Y,2,SMALLYOUNG,lowmiddle,very large
23,47000,RENT,1,VENTURE,E,25000,17.93,1,0.53,N,2,SMALLYOUNG,lowmiddle,very large
23,13200,MORTGAGE,2,EDUCATION,B,1400,9.25,0,0.11,N,4,SMALLYOUNG,low,small
21,13200,OWN,0,VENTURE,C,4500,17.37717598508283,1,0.34,N,4,SMALLYOUNG,low,small
22,210000,MORTGAGE,6,VENTURE,B,16000,10.62,0,0.08,N,4,SMALLYOUNG,high,very large
26,210000,OWN,10,PERSONAL,B,22000,11.83,0,0.1,N,4,SMALLYOUNG,high,very large
26,48000,RENT,5,VENTURE,F,25000,16.618029801468374,1,0.52,N,2,SMALLYOUNG,lowmiddle,very large
23,55000,RENT,4,EDUCATION,B,25000,14.552575125374586,1,0.45,N,3,SMALLYOUNG,middle,very large
23,55000,RENT,4,EDUCATION,D,25000,8.85473622611008,1,0.45,Y,3,SMALLYOUNG,middle,very large
24,55164,RENT,8,PERSONAL,C,25000,11.19336870460577,1,0.45,Y,4,SMALLYOUNG,middle,very large
26,56000,RENT,4,DEBTCONSOLIDATION,C,25000,18.865663204215387,1,0.45,N,2,SMALLYOUNG,middle,very large
24,203500,OWN,8,MEDICAL,C,20000,6.848408248101305,0,0.1,N,3,SMALLYOUNG,high,very large
23,190000,MORTGAGE,5,EDUCATION,F,22000,12.476283912842394,1,0.12,Y,3,SMALLYOUNG,high,very large
23,13920,OWN,2,PERSONAL,E,7750,10.089960619200584,1,0.56,N,4,SMALLYOUNG,low,medium
24,60000,RENT,0,PERSONAL,B,25000,10.99,1,0.42,N,3,SMALLYOUNG,middle,very large
24,60000,RENT,2,PERSONAL,B,25000,9.175699390406315,1,0.42,N,3,SMALLYOUNG,middle,very large
26,54000,RENT,7,DEBTCONSOLIDATION,D,25000,14.83,1,0.46,Y,2,SMALLYOUNG,middle,very large
24,200000,RENT,8,MEDICAL,B,12000,10.840506335657869,0,0.06,N,2,SMALLYOUNG,high,large
24,200000,MORTGAGE,8,HOMEIMPROVEMENT,C,12000,11.973172636601024,0,0.06,N,2,SMALLYOUNG,high,large
21,200000,MORTGAGE,5,EDUCATION,C,16000,14.65,0,0.08,N,4,SMALLYOUNG,high,very large
25,54000,RENT,3,HOMEIMPROVEMENT,E,25000,5.684827682937886,1,0.46,N,4,SMALLYOUNG,middle,very large
23,60000,RENT,3,PERSONAL,C,25000,12.73,1,0.42,N,3,SMALLYOUNG,middle,very large
23,60000,RENT,7,PERSONAL,B,25000,10.25,1,0.42,N,4,SMALLYOUNG,middle,very large
21,60000,RENT,6,EDUCATION,B,25000,10.99,1,0.42,N,4,SMALLYOUNG,middle,very large
25,61959,RENT,9,MEDICAL,C,25000,22.241621386339553,1,0.4,N,2,SMALLYOUNG,middle,very large
22,56400,RENT,2,HOMEIMPROVEMENT,D,25000,12.08887081682255,1,0.44,Y,3,SMALLYOUNG,middle,very large
21,200000,MORTGAGE,2,DEBTCONSOLIDATION,C,25000,13.99,0,0.13,N,2,SMALLYOUNG,high,very large
24,200000,MORTGAGE,3,VENTURE,A,24000,22.31043892908734,0,0.12,N,4,SMALLYOUNG,high,very large
26,200000,MORTGAGE,4,EDUCATION,C,15000,14.79,0,0.07,N,3,SMALLYOUNG,high,large
25,200000,MORTGAGE,2,DEBTCONSOLIDATION,B,15500,11.99,0,0.08,N,2,SMALLYOUNG,high,very large
24,200000,RENT,8,EDUCATION,A,10000,8.49,0,0.05,N,4,SMALLYOUNG,high,medium
24,66000,RENT,3,EDUCATION,B,25000,11.052635868380943,1,0.38,N,2,SMALLYOUNG,middle,very large
22,66000,RENT,6,EDUCATION,C,25000,19.781184345366814,1,0.38,Y,3,SMALLYOUNG,middle,very large
22,200000,MORTGAGE,6,DEBTCONSOLIDATION,A,9000,15.420612585293608,0,0.04,N,4,SMALLYOUNG,high,medium
144,200000,MORTGAGE,4,EDUCATION,B,6000,11.86,0,0.03,N,2,,high,medium
25,200000,RENT,5,EDUCATION,D,18000,14.432862593089297,0,0.09,N,3,SMALLYOUNG,high,very large
25,200000,MORTGAGE,2,VENTURE,B,12000,10.38,0,0.06,N,2,SMALLYOUNG,high,large
25,200000,MORTGAGE,9,PERSONAL,C,23050,18.941645916594,0,0.12,N,3,SMALLYOUNG,high,very large
26,66996,RENT,10,PERSONAL,D,25000,15.21,1,0.37,Y,2,SMALLYOUNG,middle,very large
23,67000,RENT,3,EDUCATION,A,25000,14.745092173139518,1,0.37,N,4,SMALLYOUNG,middle,very large
24,67000,RENT,2,VENTURE,B,25000,22.021323466453616,1,0.37,N,3,SMALLYOUNG,middle,very large
24,68000,RENT,5,PERSONAL,D,25000,14.09,1,0.37,Y,3,SMALLYOUNG,middle,very large
25,69000,RENT,9,PERSONAL,D,25000,17.49,1,0.36,N,2,SMALLYOUNG,middle,very large
25,200000,MORTGAGE,0,EDUCATION,B,12000,11.48,0,0.06,N,3,SMALLYOUNG,high,large
26,188000,MORTGAGE,10,VENTURE,E,20000,10.458023267047714,1,0.11,N,2,SMALLYOUNG,high,very large
26,200000,MORTGAGE,4,PERSONAL,C,3000,13.92,0,0.01,N,3,SMALLYOUNG,high,small
25,69996,RENT,9,EDUCATION,D,25000,15.21,1,0.36,N,3,SMALLYOUNG,middle,very large
22,14400,OWN,2,MEDICAL,B,4000,10.99,1,0.28,N,3,SMALLYOUNG,low,small
24,70000,RENT,3,EDUCATION,B,25000,11.86,1,0.36,N,4,SMALLYOUNG,middle,very large
24,14400,OWN,5,PERSONAL,A,6000,7.49,1,0.42,N,3,SMALLYOUNG,low,medium
24,56100,RENT,7,MEDICAL,D,25000,12.852381386176257,1,0.38,N,4,SMALLYOUNG,middle,very large
25,66000,RENT,9,VENTURE,D,25000,15.33,1,0.38,Y,2,SMALLYOUNG,middle,very large
26,66000,RENT,3,HOMEIMPROVEMENT,B,25000,10.230959038292871,1,0.38,N,4,SMALLYOUNG,middle,very large
25,14400,OWN,7,EDUCATION,A,5375,14.273525284530644,1,0.37,N,2,SMALLYOUNG,low,medium
25,72612,RENT,9,MEDICAL,C,25000,18.142561024442337,1,0.34,N,2,SMALLYOUNG,middle,very large
23,74000,RENT,3,MEDICAL,B,25000,11.813217679856344,1,0.34,N,3,SMALLYOUNG,middle,very large
25,75000,RENT,9,DEBTCONSOLIDATION,B,25000,11.627675056511553,1,0.33,N,2,SMALLYOUNG,middle,very large
25,191000,MORTGAGE,1,MEDICAL,B,10000,10.72124651156567,0,0.05,N,4,SMALLYOUNG,high,medium
24,75000,RENT,4,EDUCATION,B,25000,8.526960489180466,1,0.33,N,4,SMALLYOUNG,middle,very large
22,71000,RENT,1,EDUCATION,D,25000,15.946400295128283,1,0.35,Y,4,SMALLYOUNG,middle,very large
26,190000,MORTGAGE,3,VENTURE,B,20000,7.528498761020836,0,0.11,N,4,SMALLYOUNG,high,very large
23,189996,OWN,0,PERSONAL,B,24000,11.83,0,0.13,N,3,SMALLYOUNG,high,very large
23,78000,RENT,1,VENTURE,B,25000,10.376681456675799,1,0.32,N,3,SMALLYOUNG,highmiddle,very large
23,78504,RENT,7,VENTURE,B,25000,11.163045256835964,1,0.32,N,3,SMALLYOUNG,highmiddle,very large
25,186000,OWN,9,VENTURE,B,10000,10.25,0,0.05,N,4,SMALLYOUNG,high,medium
25,185000,RENT,6,VENTURE,C,15000,11.421169507990154,0,0.08,N,2,SMALLYOUNG,high,large
24,62050,RENT,8,MEDICAL,D,25000,6.423264818074531,1,0.34,Y,2,SMALLYOUNG,middle,very large
23,79416,RENT,7,VENTURE,D,25000,15.21,1,0.31,Y,2,SMALLYOUNG,highmiddle,very large
21,14400,OWN,4,VENTURE,C,6250,14.72,1,0.43,N,2,SMALLYOUNG,low,medium
24,79631,RENT,8,PERSONAL,D,25000,17.37250140612428,1,0.31,Y,2,SMALLYOUNG,highmiddle,very large
24,79632,RENT,0,EDUCATION,C,25000,10.906963539953368,1,0.31,N,4,SMALLYOUNG,highmiddle,very large
24,80000,RENT,6,EDUCATION,A,25000,7.316019994800266,1,0.31,N,2,SMALLYOUNG,highmiddle,very large
26,80000,RENT,5,DEBTCONSOLIDATION,C,25000,6.507857923250633,1,0.31,N,4,SMALLYOUNG,highmiddle,very large
22,185000,RENT,4,MEDICAL,B,25000,11.36,0,0.14,N,2,SMALLYOUNG,high,very large
26,185000,OWN,10,PERSONAL,A,5000,14.53921301257482,0,0.03,N,2,SMALLYOUNG,high,small
24,184992,RENT,7,HOMEIMPROVEMENT,D,22000,15.734270404047168,0,0.12,Y,4,SMALLYOUNG,high,very large
23,184000,OWN,5,EDUCATION,B,2500,11.83,0,0.01,N,2,SMALLYOUNG,high,small
24,172000,MORTGAGE,6,DEBTCONSOLIDATION,C,20000,7.579571808894483,1,0.12,Y,4,SMALLYOUNG,high,very large
24,183000,MORTGAGE,2,MEDICAL,B,20000,17.653859975110905,0,0.11,N,3,SMALLYOUNG,high,very large
25,182952,MORTGAGE,9,PERSONAL,A,15000,6.03,0,0.08,N,3,SMALLYOUNG,high,large
23,74004,RENT,7,DEBTCONSOLIDATION,E,25000,12.230728035740912,1,0.34,N,4,SMALLYOUNG,middle,very large
25,81000,RENT,5,DEBTCONSOLIDATION,A,25000,7.29,1,0.31,N,3,SMALLYOUNG,highmiddle,very large
23,81600,RENT,1,MEDICAL,B,25000,6.2111451484906555,1,0.31,N,3,SMALLYOUNG,highmiddle,very large
24,82000,RENT,8,VENTURE,B,25000,18.061139043349343,0,0.3,N,2,SMALLYOUNG,highmiddle,very large
24,83000,RENT,5,EDUCATION,B,25000,11.12,0,0.3,N,3,SMALLYOUNG,highmiddle,very large
24,83000,RENT,5,PERSONAL,D,25000,10.886242386592588,0,0.3,Y,3,SMALLYOUNG,highmiddle,very large
24,180000,RENT,8,EDUCATION,E,18000,18.64,0,0.1,Y,4,SMALLYOUNG,high,very large
23,180000,MORTGAGE,8,PERSONAL,A,28000,7.952547341513281,0,0.16,N,3,SMALLYOUNG,high,very large
23,14400,OWN,2,HOMEIMPROVEMENT,E,4000,16.7,1,0.28,N,2,SMALLYOUNG,low,small
22,14400,OWN,0,PERSONAL,B,2100,11.14,0,0.15,N,4,SMALLYOUNG,low,small
22,84500,RENT,6,PERSONAL,F,25000,21.22351193841891,0,0.3,N,4,SMALLYOUNG,highmiddle,very large
24,85000,RENT,5,MEDICAL,B,25000,14.18375561237072,0,0.29,N,4,SMALLYOUNG,highmiddle,very large
24,180000,MORTGAGE,7,VENTURE,B,14000,11.99,0,0.08,N,2,SMALLYOUNG,high,large
26,180000,MORTGAGE,2,VENTURE,B,12000,9.63,0,0.07,N,4,SMALLYOUNG,high,large
25,142800,MORTGAGE,9,MEDICAL,F,10000,17.176688611189547,1,0.06,N,4,SMALLYOUNG,high,medium
24,87000,RENT,8,HOMEIMPROVEMENT,D,25000,14.84,0,0.29,N,3,SMALLYOUNG,highmiddle,very large
24,75000,RENT,0,VENTURE,E,25000,14.7,1,0.33,Y,3,SMALLYOUNG,middle,very large
23,76000,RENT,7,DEBTCONSOLIDATION,D,25000,22.79209967980876,1,0.33,N,4,SMALLYOUNG,highmiddle,very large
23,66215,RENT,1,MEDICAL,D,25000,15.37,1,0.32,Y,2,SMALLYOUNG,middle,very large
25,90000,RENT,9,MEDICAL,B,25000,10.99,0,0.28,N,4,SMALLYOUNG,highmiddle,very large
21,15000,OWN,0,HOMEIMPROVEMENT,A,6200,12.099526809616936,1,0.41,N,2,SMALLYOUNG,low,medium
26,180000,OWN,2,PERSONAL,B,25000,10.99,0,0.14,N,4,SMALLYOUNG,high,very large
24,180000,OWN,8,EDUCATION,B,21000,16.908308608875807,0,0.12,N,3,SMALLYOUNG,high,very large
25,180000,OWN,9,MEDICAL,C,20000,14.26,0,0.11,Y,4,SMALLYOUNG,high,very large
26,180000,OWN,0,HOMEIMPROVEMENT,A,10000,8.0,0,0.06,N,4,SMALLYOUNG,high,medium
25,180000,MORTGAGE,3,VENTURE,B,9950,11.26,0,0.06,N,2,SMALLYOUNG,high,medium
23,78000,RENT,2,VENTURE,D,25000,15.344016317441028,1,0.32,Y,3,SMALLYOUNG,highmiddle,very large
25,66300,RENT,3,MEDICAL,E,25000,21.045771995079416,1,0.32,Y,4,SMALLYOUNG,middle,very large
23,90000,RENT,0,DEBTCONSOLIDATION,B,25000,11.36,0,0.28,N,3,SMALLYOUNG,highmiddle,very large
24,79000,RENT,9,DEBTCONSOLIDATION,D,25000,14.96,1,0.32,Y,4,SMALLYOUNG,highmiddle,very large
